Cust Name,Sales,Profit,State
Denny Joy,392.94,43.2234,Georgia
Max Engle,18.882,-13.8468,Colorado
Max Engle,122.328,12.2328,Colorado
Rick Bensley,1049.2,272.792,California
Rick Bensley,15.424,5.0128,California
Justin Deggeller,18.84,6.0288,Minnesota
John Lee,330.4,85.904,California
John Lee,26.25,12.6,California
Sean Christensen,132.52,54.3332,Michigan
Tamara Willingham,6.48,3.1752,New Jersey
Chuck Clark,209.3,56.511,Indiana
Barry Blumstein,31.56,9.8625,Arizona
Barry Blumstein,30.144,3.0144,Arizona
Anthony Rawles,14.8,6.068,Washington
Anthony Rawles,302.376,22.6782,Washington
Anthony Rawles,316,31.6,Washington
Steven Roelle,379.4,178.318,New York
Allen Rosenblatt,97.82,45.9754,New York
Allen Rosenblatt,103.12,10.312,New York
Craig Reiter,113.552,8.5164,Ohio
Craig Reiter,3.318,-2.6544,Ohio
Craig Reiter,134.288,45.3222,Ohio
Eugene Hildebrand,701.372,-50.098,Illinois
Eugene Hildebrand,2.308,-3.462,Illinois
Cassandra Brandow,999.432,124.929,Texas
Cassandra Brandow,724.08,-135.765,Texas
Cassandra Brandow,918.785,-118.1295,Texas
Cassandra Brandow,2.724,-4.2222,Texas
Sibella Parks,459.95,18.398,New York
Roy Collins,10.74,5.2626,Kentucky
Tiffany House,23.76,2.079,Texas
Tiffany House,85.056,28.7064,Texas
Tiffany House,381.576,28.6182,Texas
Resi Pölking,30.36,8.7285,Ohio
Meg O'Connel,23.976,-14.3856,Illinois
Meg O'Connel,108.925,-71.8905,Illinois
Meg O'Connel,36.352,11.36,Illinois
Tamara Dahlen,19.56,1.7115,Illinois
Rob Beeghly,61.44,16.5888,Indiana
Rob Beeghly,38.9,17.505,Indiana
Rob Beeghly,99.39,40.7499,Indiana
Carol Darley,2.688,-7.392,Texas
Carol Darley,27.816,4.5201,Texas
Carol Darley,82.524,-41.262,Texas
Carol Darley,182.994,-320.2395,Texas
Doug Jacobs,14.352,4.6644,New York
Doug Jacobs,64.96,2.5984,New York
Doug Jacobs,68.6,18.522,New York
Grant Thornton,7999.98,-3839.9904,North Carolina
Grant Thornton,167.44,14.651,North Carolina
Michael Chen,479.97,163.1898,Mississippi
Michael Chen,14.62,6.8714,Mississippi
Michael Chen,19.44,9.3312,Mississippi
Ralph Arnett,191.984,4.7996,New York
Naresj Patel,104.01,14.5614,Virginia
Naresj Patel,284.82,74.0532,Virginia
Naresj Patel,36.84,10.3152,Virginia
Alan Barnes,166.24,24.936,California
Alan Barnes,33.4,16.032,California
Jesus Ocampo,198.272,17.3488,Pennsylvania
Jesus Ocampo,47.36,17.76,Pennsylvania
Jesus Ocampo,200.984,62.8075,Pennsylvania
Jesus Ocampo,97.696,31.7512,Pennsylvania
Jesus Ocampo,2.696,0.8088,Pennsylvania
Jesus Ocampo,18.588,-13.6312,Pennsylvania
Jesus Ocampo,4.896,-3.4272,Pennsylvania
Dorris liebe,15.072,4.1448,Ohio
Alejandro Savely,209.88,35.6796,Washington
Jay Kimmel,369.912,-13.8717,California
Brad Norvell,10.368,3.6288,North Carolina
Brad Norvell,166.84,18.7695,North Carolina
Brad Norvell,15.216,2.2824,North Carolina
David Philippe,119.96,52.7824,New York
David Philippe,883.92,-110.49,New York
David Philippe,46.72,15.768,New York
Tracy Hopkins,55.48,26.6304,New York
Arthur Prichep,24.448,8.8624,Florida
Roland Schwarz,281.34,109.7226,New York
Roland Schwarz,307.98,89.3142,New York
Roland Schwarz,299.97,113.9886,New York
Dorris liebe,19.92,6.972,Washington
Seth Vernon,9.94,3.0814,Delaware
Kelly Collister,103.056,24.4758,Ohio
Christine Kargatis,59.808,19.4376,Utah
Christine Kargatis,73.32,21.996,Utah
Ross DeVincentis,146.82,73.41,California
Michael Paige,1652.94,231.4116,Michigan
Michael Paige,296.37,80.0199,Michigan
Mathew Reese,129.92,21.112,Pennsylvania
Steve Chapman,45.584,5.1282,Florida
Jay Fein,17.568,6.3684,Texas
Jay Fein,55.992,5.5992,Texas
Emily Grady,182.72,84.0512,New York
Emily Grady,400.032,-153.3456,New York
Emily Grady,33.63,10.089,New York
Emily Grady,542.646,102.4998,New York
Emily Grady,6.3,3.024,New York
Darrin Sayre,242.94,9.7176,Washington
Darrin Sayre,179.97,86.3856,Washington
Darrin Sayre,99.696,33.6474,Washington
Darrin Sayre,27.936,9.4284,Washington
Darrin Sayre,84.98,18.6956,Washington
Darrin Sayre,18.72,6.552,Washington
Gary Zandusky,49.98,8.4966,California
Phillina Ober,11.784,4.2717,Illinois
Phillina Ober,272.736,-64.7748,Illinois
Phillina Ober,3.54,-5.487,Illinois
Sung Shariari,51.52,-10.948,Texas
Sung Shariari,3.528,1.1466,Texas
Sung Shariari,4.624,1.6762,Texas
Sung Shariari,55.168,6.2064,Texas
Maya Herman,567.12,-28.356,California
Maya Herman,359.32,7.1864,California
Peter Bühler,11.992,0.8994,Illinois
Roland Fjeld,58.05,26.703,Michigan
Roland Fjeld,157.74,56.7864,Michigan
Roland Fjeld,56.98,22.792,Michigan
Roland Fjeld,2.88,1.4112,Michigan
Yoseph Carroll,1199.976,374.9925,California
Melanie Seite,79.92,28.7712,California
Nona Balk,383.438,-167.3184,Florida
Debra Catini,24.56,6.8768,Minnesota
Debra Catini,119.8,47.92,Minnesota
Christine Phan,13.128,4.2666,New York
Barry Französisch,22.72,10.224,Wisconsin
Andrew Roberts,58.32,27.9936,California
Julie Creighton,12.39,5.6994,Georgia
Lisa Hazard,107.982,-26.9955,Ohio
Chris Selesnick,11.36,5.3392,Louisiana
Chris Selesnick,50.94,25.47,Louisiana
Chris Selesnick,646.74,258.696,Louisiana
Chris Selesnick,5.64,2.7072,Louisiana
Chris Selesnick,572.58,34.3548,Louisiana
Anthony Johnson,310.88,23.316,Florida
Laurel Elliston,641.96,179.7488,Virginia
Benjamin Venier,18.28,9.14,Iowa
Benjamin Venier,207,51.75,Iowa
Benjamin Venier,32.35,16.175,Iowa
Benjamin Venier,7.71,3.4695,Iowa
Benjamin Venier,40.3,10.881,Iowa
Benjamin Venier,34.58,14.5236,Iowa
Dan Lawera,32.76,3.6855,Ohio
Nick Zandusky,544.008,40.8006,California
Nick Zandusky,59.94,28.1718,California
Nick Zandusky,23.92,11.7208,California
Nick Zandusky,4.28,1.926,California
Bryan Mills,32.07,-22.449,Ohio
Bryan Mills,24,-2.7,Ohio
Bryan Mills,35.49,-15.6156,Ohio
Bryan Mills,47.984,0.5998,Ohio
Erin Ashbrook,186.69,87.7443,South Carolina
Clay Ludtke,17.456,5.8914,California
Liz Thompson,348.928,34.8928,California
Sue Ann Reed,143.96,69.1008,Virginia
Sue Ann Reed,15.42,4.1634,Virginia
Sue Ann Reed,43.04,21.0896,Virginia
Sue Ann Reed,332.94,79.9056,Virginia
Joe Kamberova,1363.96,85.2475,North Carolina
Erica Smith,9.96,4.5816,California
Erica Smith,21.72,10.6428,California
Rick Hansen,20.16,9.8784,Minnesota
David Bremer,132.79,63.7392,New York
David Bremer,12.96,6.2208,New York
David Bremer,21.56,10.3488,New York
Carlos Daly,283.92,17.745,California
Helen Wasserman,22.23,7.3359,California
Helen Wasserman,215.968,18.8972,California
Helen Wasserman,355.32,99.4896,New York
Mike Caudle,12.96,6.2208,Louisiana
Gary McGarr,18.28,6.2152,California
Russell Applegate,43.176,4.3176,Colorado
Russell Applegate,1983.968,247.996,Colorado
Allen Armold,28.4,11.076,Nebraska
Allen Armold,149.97,50.9898,Nebraska
Zuschuss Carroll,11.52,3.2256,Washington
Zuschuss Carroll,1298.55,311.652,Washington
Zuschuss Carroll,213.92,62.0368,Washington
Zuschuss Carroll,25.78,2.578,Washington
Pauline Johnson,18.28,6.2152,California
Pauline Johnson,1399.93,601.9699,California
Bart Watters,51.84,24.8832,Wisconsin
Dean Braden,5.344,1.8704,Pennsylvania
Cynthia Arntzen,41.472,14.5152,Pennsylvania
Cynthia Arntzen,3.168,-2.4288,Pennsylvania
Cynthia Arntzen,1228.465,0,Pennsylvania
Cynthia Arntzen,31.086,-22.7964,Pennsylvania
Cynthia Arntzen,335.52,117.432,Pennsylvania
Toby Ritter,239.97,71.991,New Jersey
Toby Ritter,9.82,4.8118,New Jersey
Patrick Gardner,67.8,4.068,California
Patrick Gardner,167.97,40.3128,California
Greg Tran,35,16.8,Minnesota
Greg Tran,37.24,10.7996,Minnesota
Greg Tran,15.28,7.4872,Minnesota
Joel Eaton,301.96,90.588,Kentucky
Joel Eaton,180.66,50.5848,Kentucky
Joel Eaton,191.98,51.8346,Kentucky
Joel Eaton,65.99,17.1574,Kentucky
Jennifer Braxton,35.216,2.6412,Florida
Jennifer Braxton,23.696,6.5164,Florida
Jennifer Braxton,265.475,-111.4995,Florida
Lisa Hazard,51.184,-79.3352,Texas
James Lanier,9.664,3.2616,Tennessee
Ed Braxton,21.072,1.5804,Texas
Brian Moss,60.45,16.3215,New York
Brian Moss,11.52,3.3408,New York
Brian Moss,186.048,9.3024,New York
Eudokia Martin,37.44,11.7,California
Eudokia Martin,26.976,8.7672,California
Eudokia Martin,11.36,3.2944,California
Eudokia Martin,14.62,6.8714,California
Art Foster,83.72,23.4416,Kentucky
Art Foster,287.94,77.7438,Kentucky
Guy Armstrong,48.896,8.5568,Ohio
Cyma Kinney,115.36,49.6048,New Jersey
Dave Poirier,5.16,1.3416,California
Dave Poirier,38.88,18.6624,California
Valerie Dominguez,185.88,50.1876,Mississippi
Greg Tran,44.46,14.6718,New York
Greg Tran,242.94,9.7176,New York
Berenike Kampe,39.96,18.7812,New York
Berenike Kampe,102.3,26.598,New York
Berenike Kampe,21.36,5.7672,New York
Sanjit Jacobs,7.61,3.5767,New Jersey
Sanjit Jacobs,7.16,3.58,New Jersey
Chuck Magee,7.36,0.1472,California
Chuck Magee,23.1,10.626,California
Anthony Johnson,191.472,40.6878,Florida
Anthony Johnson,5.248,0.5904,Florida
Anthony Johnson,59.184,5.1786,Florida
Anthony Jacobs,2.89,1.3583,Virginia
Anthony Jacobs,51.94,21.2954,Virginia
Linda Southworth,15.936,5.1792,Pennsylvania
Guy Phonely,44.91,-35.928,Pennsylvania
Paul Knutson,1141.47,-760.98,Pennsylvania
Paul Knutson,280.782,-46.797,Pennsylvania
Tracy Blumstein,34.44,17.22,New Hampshire
Sally Matthias,11.36,5.2256,New York
Sally Matthias,106.344,37.2204,New York
Guy Armstrong,192.16,67.256,North Carolina
Chuck Clark,322.59,64.518,New Hampshire
Chuck Clark,29.99,13.1956,New Hampshire
Chuck Clark,371.97,66.9546,New Hampshire
Anthony Garverick,5.892,-4.1244,Pennsylvania
Harold Pawlan,68.472,23.1093,New York
Harold Pawlan,1242.9,262.39,New York
Dave Kipp,30.84,8.3268,Virginia
Gary Zandusky,13.48,5.9312,California
Peter McVee,31.4,10.048,Michigan
Lauren Leatherbury,17.46,5.9364,New York
Jill Stevenson,13.944,4.5318,California
Olvera Toch,83.76,1.6752,California
Ed Ludwig,37.66,18.4534,Maryland
Cyma Kinney,34.68,16.9932,California
Jeremy Ellison,149.95,14.995,New York
Jeremy Ellison,51.312,18.6006,New York
Tracy Hopkins,4.54,2.043,Michigan
Tracy Hopkins,15.92,5.4128,Michigan
Tracy Hopkins,543.92,135.98,Michigan
Pamela Coakley,155.82,42.0714,California
Pamela Coakley,70.008,24.5028,California
Hunter Lopez,15.648,5.0856,Texas
Maribeth Schnelling,103.6,51.8,Michigan
George Bell,46.96,22.5408,New York
Justin Ritter,8.904,-6.5296,Ohio
Tamara Dahlen,10.44,3.393,Texas
Tamara Dahlen,18.336,-32.088,Texas
Dave Brooks,323.976,20.2485,Illinois
Logan Currie,20.04,9.6192,California
Logan Currie,64.96,2.5984,California
Logan Currie,12.96,6.2208,California
Patrick O'Donnell,323.136,12.1176,New York
Patrick O'Donnell,90.93,2.7279,New York
Patrick O'Donnell,52.776,19.791,New York
Bill Eplett,1199.8,323.946,Michigan
Bill Eplett,1928.78,829.3754,Michigan
Bill Eplett,352.38,81.0474,Michigan
Sample Company A,22.2,9.102,Connecticut
Brian Moss,46.94,19.2454,Wisconsin
Brian Moss,143.73,56.0547,Wisconsin
Kelly Lampkin,99.918,-18.5562,Texas
Kelly Lampkin,797.944,-56.996,Texas
Kelly Lampkin,8.568,-14.5656,Texas
Rob Williams,149.352,50.4063,Texas
Rob Williams,12.992,-0.812,Texas
Roy Collins,24.56,6.8768,Virginia
Sanjit Engle,85.14,34.9074,New York
Sanjit Engle,21.99,10.5552,New York
Sanjit Engle,406.6,113.848,New York
Adam Hart,841.568,294.5488,New York
Jessica Myrick,15.552,5.4432,Pennsylvania
Jessica Myrick,252,53.55,Pennsylvania
Joel Jenkins,46.2,12.936,Virginia
Joel Jenkins,28.84,9.5172,Virginia
Alan Barnes,14.592,2.5536,Ohio
Alan Barnes,89.856,21.3408,Ohio
Alan Barnes,13.872,5.0286,Ohio
Ralph Kennedy,12.192,4.1148,Pennsylvania
Catherine Glotzbach,45.056,15.2064,Pennsylvania
Catherine Glotzbach,29.718,-21.7932,Pennsylvania
Catherine Glotzbach,15.552,5.4432,Pennsylvania
Catherine Glotzbach,447.696,33.5772,Pennsylvania
Ruben Ausman,159.99,54.3966,New Mexico
Rachel Payne,12.96,6.2208,California
Rachel Payne,134.48,34.9648,California
Karen Carlisle,17.12,8.0464,California
Rob Williams,6.096,2.2098,California
Rob Williams,1114.272,41.7852,California
John Lucas,32.4,15.552,Washington
John Lucas,540.57,140.5482,Washington
John Lucas,167.76,62.91,Washington
Cynthia Arntzen,393.165,-204.4458,Arizona
Ross Baird,516.488,-12.9122,Pennsylvania
Ross Baird,1007.232,75.5424,Pennsylvania
Ross Baird,2065.32,-619.596,Pennsylvania
Ross Baird,15.552,5.4432,Pennsylvania
Ross Baird,25.344,7.92,Pennsylvania
Katherine Hughes,25.472,7.6416,Pennsylvania
Greg Hansen,27.168,2.7168,Texas
Greg Hansen,78.8528,-11.596,Texas
Scott Williamson,173.8,43.45,Mississippi
Joseph Airdo,29.592,2.5893,Arizona
Joseph Airdo,4.752,-3.168,Arizona
Joseph Airdo,15.552,5.6376,Arizona
Daniel Lacy,204.6,53.196,California
Lindsay Williams,321.568,28.1372,California
Thomas Brumley,6.24,3.0576,Arkansas
Cynthia Voltz,21.88,10.94,California
Maribeth Schnelling,4.608,1.6704,Florida
Bryan Spruell,9.82,4.8118,New York
Bryan Spruell,35.97,9.7119,New York
Bryan Spruell,12.96,6.2208,New York
Bryan Spruell,191.6,91.968,New York
Bryan Spruell,8.64,4.2336,New York
Bryan Spruell,501.81,0,New York
Delfina Latchford,127.104,28.5984,Pennsylvania
Delfina Latchford,124.2,-31.05,Pennsylvania
Delfina Latchford,18.588,-13.6312,Pennsylvania
Delfina Latchford,30.072,10.1493,Pennsylvania
Phillina Ober,160.93,3.2186,New York
Phillina Ober,75.792,25.5798,New York
Tamara Dahlen,1.08,-0.792,Oregon
Bart Watters,3059.982,679.996,Michigan
Robert Waldorf,3.282,-2.6256,North Carolina
Ken Brennan,34.02,16.6698,Indiana
Emily Burns,599.292,93.2232,New York
Tracy Zic,3.392,0.8056,Colorado
Tracy Zic,559.984,55.9984,Colorado
Tracy Zic,603.92,75.49,Colorado
Ann Steele,7.968,2.5896,Texas
Ann Steele,27.968,9.4392,Texas
Ann Steele,336.51,44.868,Texas
Toby Swindell,1.112,-1.8904,Texas
John Grady,520.05,72.807,New York
John Grady,17.97,5.2113,New York
Sara Luxemburg,1166.92,131.2785,Florida
Troy Staebel,14.624,5.484,New York
Roland Fjeld,10.23,4.9104,California
Roland Fjeld,154.9,69.705,California
Mitch Willingham,2715.93,1276.4871,Virginia
Mitch Willingham,617.97,173.0316,Virginia
Rob Dowd,10.67,4.9082,Kentucky
Rob Dowd,36.63,9.8901,Kentucky
Rob Dowd,24.1,9.158,Kentucky
Rob Dowd,33.11,12.9129,Kentucky
Frank Merwin,44.02,11.4452,Washington
Rick Hansen,2309.65,762.1845,New York
Rick Hansen,1090.782,-290.8752,New York
Rick Hansen,19.44,9.3312,New York
Ryan Akin,484.65,92.0835,California
Joe Kamberova,115.296,40.3536,North Carolina
Meg Tillman,7.08,2.478,Arizona
Meg Tillman,4.401,-3.5208,Arizona
Patrick O'Brill,44.75,20.585,Iowa
Annie Thurman,95.984,5.999,Illinois
Vivek Gonzalez,151.72,27.3096,California
Philip Fox,155.25,46.575,Washington
Philip Fox,14.03,4.0687,Washington
John Stevenson,1618.37,356.0414,Washington
John Stevenson,99.6,36.852,Washington
Meg O'Connel,32.4,15.552,California
Kalyca Meade,13.96,6.7008,New York
Kalyca Meade,155.82,63.8862,New York
Kalyca Meade,124.95,2.499,New York
Kalyca Meade,601.65,156.429,New York
Greg Tran,22.74,8.8686,District of Columbia
Greg Tran,1267.53,316.8825,District of Columbia
Greg Tran,1379.92,648.5624,District of Columbia
Philip Brown,6.208,2.1728,Pennsylvania
Hallie Redmond,11.808,4.2804,California
Deanra Eno,15.552,5.4432,Ohio
Deanra Eno,63.312,20.5764,Ohio
Deanra Eno,15.588,-9.8724,Ohio
Laura Armstrong,177.2,83.284,New Jersey
Laura Armstrong,197.97,57.4113,New Jersey
Laura Armstrong,854.94,213.735,New Jersey
Laura Armstrong,124.11,52.1262,New Jersey
Laura Armstrong,14.4,7.056,New Jersey
Allen Goldenen,15.696,5.1012,Ohio
Allen Goldenen,2.628,-1.9272,Ohio
Allen Goldenen,14.427,-10.5798,Ohio
Ed Ludwig,86.62,8.662,Missouri
Jennifer Jackson,36.624,13.734,California
Jennifer Halladay,23.968,2.6964,North Carolina
Jennifer Halladay,28.728,1.7955,North Carolina
Robert Dilbeck,697.16,146.4036,Missouri
Mary O'Rourke,31.86,11.151,New York
Mary O'Rourke,722.352,90.294,New York
Noel Staavos,8.84,2.9835,Illinois
Noel Staavos,58.464,-146.16,Illinois
Steve Nguyen,254.604,-18.186,Illinois
Zuschuss Carroll,1363.96,85.2475,Florida
Zuschuss Carroll,102.36,-3.8385,Florida
Lena Creighton,1113.504,125.2692,California
Lena Creighton,99.99,37.9962,California
Deirdre Greer,168.464,-29.4812,Pennsylvania
Deirdre Greer,6.72,2.436,Pennsylvania
Deirdre Greer,282.888,56.5776,Pennsylvania
Nicole Fjeld,11.16,4.3524,New York
Nicole Fjeld,108.4,22.764,New York
Nicole Fjeld,82.344,27.7911,New York
Nicole Fjeld,9.088,3.2944,New York
Ben Peterman,19.936,7.2268,California
Ben Peterman,65.568,22.9488,California
Matthew Grinstein,4.416,1.6008,Pennsylvania
Julia Dunbar,107.772,-29.2524,Texas
Theresa Swint,45.216,4.5216,Ohio
Theresa Swint,10.416,-2.2134,Ohio
Theresa Swint,7.872,1.2792,Ohio
Theresa Swint,118.782,-27.7158,Ohio
Theresa Swint,1.448,0.2353,Ohio
Theresa Swint,55.47,-46.225,Ohio
Brian DeCherney,194.848,12.178,California
Charles McCrossin,1.744,-0.3488,Texas
Ross Baird,25.176,-18.4624,Pennsylvania
Skye Norling,19.46,5.0596,California
Erica Hernandez,29.472,9.9468,Colorado
Frank Olsen,8.64,3.024,New York
Maurice Satty,6.27,-4.598,Arizona
Maurice Satty,4.368,-3.3488,Arizona
Maurice Satty,31.984,1.999,Arizona
Chad Cunningham,40.88,10.6288,Indiana
Don Weiss,119.96,33.5888,Washington
Don Weiss,31.44,8.4888,Washington
Don Weiss,6.88,2.322,Washington
Bill Tyler,19.92,9.3624,Michigan
Bill Tyler,1106.91,121.7601,Michigan
Karen Daniels,836.592,-264.9208,New York
Karen Daniels,26.38,12.1348,New York
Karen Daniels,362.92,105.2468,New York
Karen Daniels,4899.93,2400.9657,New York
Lena Cacioppo,6.48,3.1104,Iowa
Craig Yedwab,71.976,7.1976,California
Craig Yedwab,3.15,1.512,California
Lindsay Williams,31.984,1.999,North Carolina
Lindsay Williams,71.984,25.1944,North Carolina
Naresj Patel,120.15,33.642,California
Naresj Patel,219.184,19.1786,California
Brad Thomas,28.9,14.161,Maryland
Brad Thomas,355.96,103.2284,Maryland
Penelope Sewall,348.208,30.4682,North Carolina
Penelope Sewall,35.784,-28.6272,North Carolina
Noel Staavos,447.84,11.196,California
Paul Van Hugh,7.04,2.0416,California
Paul Van Hugh,8.73,4.1031,California
Paul Van Hugh,29.29,9.6657,California
Paul Van Hugh,8.64,2.5056,California
Resi Pölking,2.694,-4.7145,Texas
Resi Pölking,2.934,-4.9878,Texas
Neoma Murray,22.92,11.2308,California
Eric Hoffmann,100.704,-16.3644,Texas
Eric Hoffmann,2.328,-0.7566,Texas
Eric Hoffmann,10.78,-17.248,Texas
Eric Hoffmann,58.368,21.888,Texas
Eric Hoffmann,40.968,13.8267,Texas
Eric Hoffmann,71.96,25.186,Texas
Eric Hoffmann,10.368,3.6288,Texas
Eric Hoffmann,1.192,-2.0264,Texas
Russell Applegate,46.672,16.3352,California
Russell Applegate,119.833,-12.6882,California
Russell Applegate,119.98,57.5904,California
Dionis Lloyd,6.3,3.024,California
Christine Sundaresam,279.9,137.151,Georgia
Christine Sundaresam,619.95,111.591,Georgia
Christine Sundaresam,4.36,2.0492,Georgia
Christine Sundaresam,15.28,7.4872,Georgia
Hunter Lopez,699.93,181.9818,Arkansas
Hunter Lopez,22.96,6.6584,Arkansas
Hunter Lopez,38.6,11.58,Arkansas
Hunter Lopez,6.63,1.7901,Arkansas
Hunter Lopez,23.34,10.9698,Arkansas
Hunter Lopez,1067.94,224.2674,Arkansas
Pete Armstrong,10.16,2.6416,Indiana
Pete Armstrong,101.88,50.94,Indiana
Brian Dahlen,343.92,75.6624,Virginia
Brian Dahlen,40.99,20.0851,Virginia
Brian Dahlen,63.9,28.755,Virginia
Greg Guthrie,19.44,9.3312,California
Joni Sundaresam,124.608,-23.364,Pennsylvania
Joni Sundaresam,7.56,2.646,Pennsylvania
Lena Radford,85.224,7.4571,Florida
Frank Hawley,287.52,129.384,Indiana
Frank Hawley,37.68,10.5504,Indiana
Frank Hawley,19.98,8.991,Indiana
Frank Hawley,20.58,5.5566,Indiana
Frank Hawley,17.38,8.69,Indiana
Arthur Prichep,204.6,53.196,California
Arthur Prichep,8.72,2.8776,California
Arthur Prichep,6.48,3.1104,California
Arthur Prichep,686.32,223.054,California
Arthur Prichep,62.18,16.7886,California
Nat Carroll,644.076,107.346,Michigan
Nat Carroll,5.84,2.628,Michigan
Nat Carroll,12.76,5.8696,Michigan
Nat Carroll,10.95,0.438,Michigan
Nat Carroll,599.98,209.993,Michigan
Claudia Bergmann,8.352,1.2528,Ohio
Kelly Lampkin,3.64,1.638,Nevada
Kelly Lampkin,159.768,53.9217,Nevada
Penelope Sewall,122.48,0,Virginia
Penelope Sewall,2244.48,493.7856,Virginia
Penelope Sewall,62.31,29.2857,Virginia
Penelope Sewall,455.1,100.122,Virginia
George Bell,195.184,19.5184,California
Alex Avila,362.94,90.735,Minnesota
Alex Avila,11.54,5.77,Minnesota
Larry Tron,53.94,15.6426,California
Anne Pryor,9.99,4.5954,New York
Anne Pryor,125.76,40.872,New York
Anne Pryor,25.32,9.1785,New York
Paul MacIntyre,46.8,21.06,Michigan
Kelly Collister,447.93,49.2723,Washington
Delfina Latchford,109.48,33.9388,New York
Delfina Latchford,272.94,0,New York
Delfina Latchford,19.44,9.3312,New York
Delfina Latchford,31.92,8.2992,New York
Scott Williamson,22.38,10.7424,Michigan
Allen Armold,16.52,5.5755,California
Liz Thompson,5.176,-7.764,Illinois
Dave Poirier,50.112,16.2864,New York
Adam Bellavance,27.93,8.0997,New Hampshire
Alyssa Tate,11.56,5.4332,California
Joel Eaton,172.5,51.75,Maryland
Joel Eaton,179.97,44.9925,Maryland
Cathy Armstrong,258.696,64.674,Texas
Dave Brooks,1322.93,357.1911,New Jersey
Dave Brooks,3.76,1.0904,New Jersey
Rob Beeghly,21.744,7.3386,North Carolina
Rob Beeghly,7.92,0.693,North Carolina
Harold Ryan,12.096,4.2336,Washington
Harold Ryan,485.88,9.7176,Washington
Harold Ryan,25.92,12.4416,Washington
Harold Ryan,197.58,53.3466,Washington
Bradley Talbott,81.92,22.1184,California
Bradley Talbott,889.536,66.7152,California
Bradley Talbott,892.224,89.2224,California
Bradley Talbott,223.92,109.7208,California
Bradley Talbott,23.12,11.3288,California
Nat Gilpin,15.552,5.4432,Florida
Nat Gilpin,15.712,2.5532,Florida
Nat Gilpin,24.672,2.1588,Florida
Nat Gilpin,55.968,-2.0988,Florida
Zuschuss Carroll,431.928,64.7892,Texas
